type	taxid
artificial_sequences	108603
artificial_sequences	108604
artificial_sequences	108616
artificial_sequences	108617
artificial_sequences	109189
artificial_sequences	110834
artificial_sequences	110993
artificial_sequences	110994
artificial_sequences	110995
artificial_sequences	111011
artificial_sequences	111293
artificial_sequences	111294
artificial_sequences	111295
artificial_sequences	111296
artificial_sequences	111297
artificial_sequences	111473
artificial_sequences	111474
artificial_sequences	111648
artificial_sequences	111786
artificial_sequences	111787
artificial_sequences	111789
artificial_sequences	112458
artificial_sequences	114137
artificial_sequences	114138
artificial_sequences	114139
artificial_sequences	114140
artificial_sequences	114141
artificial_sequences	114142
artificial_sequences	114192
artificial_sequences	115109
artificial_sequences	115340
artificial_sequences	115829
artificial_sequences	115830
artificial_sequences	116587
artificial_sequences	117917
artificial_sequences	117918
artificial_sequences	117919
artificial_sequences	117920
artificial_sequences	117922
artificial_sequences	118280
artificial_sequences	118281
artificial_sequences	118282
artificial_sequences	118283
artificial_sequences	118284
artificial_sequences	118285
artificial_sequences	118286
artificial_sequences	118287
artificial_sequences	118288
artificial_sequences	118289
artificial_sequences	118290
artificial_sequences	118291
artificial_sequences	118292
artificial_sequences	118293
artificial_sequences	118295
artificial_sequences	118296
artificial_sequences	118297
artificial_sequences	118298
artificial_sequences	118299
artificial_sequences	118300
artificial_sequences	118301
artificial_sequences	118302
artificial_sequences	118303
artificial_sequences	118304
artificial_sequences	118305
artificial_sequences	118306
artificial_sequences	118308
artificial_sequences	118309
artificial_sequences	118310
artificial_sequences	118311
artificial_sequences	118312
artificial_sequences	118382
artificial_sequences	118383
artificial_sequences	118384
artificial_sequences	118385
artificial_sequences	118386
artificial_sequences	118387
artificial_sequences	118388
artificial_sequences	118389
artificial_sequences	118390
artificial_sequences	118391
artificial_sequences	118392
artificial_sequences	118393
artificial_sequences	118394
artificial_sequences	118395
artificial_sequences	118396
artificial_sequences	118397
artificial_sequences	118398
artificial_sequences	118399
artificial_sequences	118400
artificial_sequences	118401
artificial_sequences	118402
artificial_sequences	118403
artificial_sequences	118404
artificial_sequences	118405
artificial_sequences	118406
artificial_sequences	118407
artificial_sequences	118408
artificial_sequences	119062
artificial_sequences	119490
artificial_sequences	119491
artificial_sequences	119636
artificial_sequences	119860
artificial_sequences	119971
artificial_sequences	119972
artificial_sequences	119973
artificial_sequences	120082
artificial_sequences	120083
artificial_sequences	120118
artificial_sequences	120119
artificial_sequences	120120
artificial_sequences	120121
artificial_sequences	120122
artificial_sequences	120123
artificial_sequences	120361
artificial_sequences	120560
artificial_sequences	120561
artificial_sequences	120764
artificial_sequences	120786
artificial_sequences	121044
artificial_sequences	123384
artificial_sequences	123563
artificial_sequences	123565
artificial_sequences	124098
artificial_sequences	124860
artificial_sequences	125567
artificial_sequences	125568
artificial_sequences	125569
artificial_sequences	125570
artificial_sequences	125600
artificial_sequences	125630
artificial_sequences	125631
artificial_sequences	125790
artificial_sequences	126707
artificial_sequences	126708
artificial_sequences	126709
artificial_sequences	126810
artificial_sequences	126817
artificial_sequences	126819
artificial_sequences	126840
artificial_sequences	126841
artificial_sequences	126842
artificial_sequences	127505
artificial_sequences	127506
artificial_sequences	127516
artificial_sequences	127550
artificial_sequences	127586
artificial_sequences	127587
artificial_sequences	127588
artificial_sequences	127589
artificial_sequences	127655
artificial_sequences	127656
artificial_sequences	127657
artificial_sequences	127658
artificial_sequences	127659
artificial_sequences	127660
artificial_sequences	128136
artificial_sequences	128137
artificial_sequences	128138
artificial_sequences	128139
artificial_sequences	128421
artificial_sequences	129196
artificial_sequences	129197
artificial_sequences	129198
artificial_sequences	129557
artificial_sequences	129558
artificial_sequences	129559
artificial_sequences	129560
artificial_sequences	129561
artificial_sequences	129562
artificial_sequences	129563
artificial_sequences	129564
artificial_sequences	130271
artificial_sequences	130272
artificial_sequences	130273
artificial_sequences	130490
artificial_sequences	130501
artificial_sequences	130970
artificial_sequences	132180
artificial_sequences	133221
artificial_sequences	133222
artificial_sequences	133492
artificial_sequences	133493
artificial_sequences	133494
artificial_sequences	133495
artificial_sequences	133496
artificial_sequences	134336
artificial_sequences	134337
artificial_sequences	134338
artificial_sequences	134339
artificial_sequences	134340
artificial_sequences	134341
artificial_sequences	134342
artificial_sequences	134364
artificial_sequences	134749
artificial_sequences	134750
artificial_sequences	134751
artificial_sequences	134752
artificial_sequences	134753
artificial_sequences	134754
artificial_sequences	134755
artificial_sequences	135260
artificial_sequences	135519
artificial_sequences	135522
artificial_sequences	136151
artificial_sequences	136605
artificial_sequences	136606
artificial_sequences	136607
artificial_sequences	136644
artificial_sequences	136645
artificial_sequences	136689
artificial_sequences	137702
artificial_sequences	137785
artificial_sequences	137786
artificial_sequences	139774
artificial_sequences	139775
artificial_sequences	140096
artificial_sequences	140097
artificial_sequences	140676
artificial_sequences	140677
artificial_sequences	140678
artificial_sequences	140679
artificial_sequences	140680
artificial_sequences	140681
artificial_sequences	140682
artificial_sequences	140683
artificial_sequences	140684
artificial_sequences	140685
artificial_sequences	140686
artificial_sequences	140687
artificial_sequences	141214
artificial_sequences	141847
artificial_sequences	141848
artificial_sequences	141849
artificial_sequences	141850
artificial_sequences	141851
artificial_sequences	141852
artificial_sequences	142422
artificial_sequences	142423
artificial_sequences	142845
artificial_sequences	142846
artificial_sequences	142847
artificial_sequences	142848
artificial_sequences	142849
artificial_sequences	142850
artificial_sequences	142851
artificial_sequences	142852
artificial_sequences	142954
artificial_sequences	142955
artificial_sequences	142956
artificial_sequences	142957
artificial_sequences	142958
artificial_sequences	142959
artificial_sequences	142960
artificial_sequences	142961
artificial_sequences	142962
artificial_sequences	142963
artificial_sequences	142964
artificial_sequences	142965
artificial_sequences	142966
artificial_sequences	142967
artificial_sequences	143000
artificial_sequences	143001
artificial_sequences	143787
artificial_sequences	146151
artificial_sequences	146497
artificial_sequences	146598
artificial_sequences	146599
artificial_sequences	146600
artificial_sequences	146703
artificial_sequences	146704
artificial_sequences	146872
artificial_sequences	146873
artificial_sequences	146874
artificial_sequences	146876
artificial_sequences	147091
artificial_sequences	147130
artificial_sequences	147131
artificial_sequences	147132
artificial_sequences	147133
artificial_sequences	147134
artificial_sequences	147260
artificial_sequences	147269
artificial_sequences	148365
artificial_sequences	148366
artificial_sequences	148367
artificial_sequences	148368
artificial_sequences	148881
artificial_sequences	149064
artificial_sequences	149592
artificial_sequences	149951
artificial_sequences	150124
artificial_sequences	150236
artificial_sequences	150237
artificial_sequences	150238
artificial_sequences	150239
artificial_sequences	151158
artificial_sequences	151159
artificial_sequences	151160
artificial_sequences	151161
artificial_sequences	151458
artificial_sequences	152052
artificial_sequences	152114
artificial_sequences	152115
artificial_sequences	152116
artificial_sequences	152143
artificial_sequences	152144
artificial_sequences	152145
artificial_sequences	152179
artificial_sequences	152298
artificial_sequences	152795
artificial_sequences	152796
artificial_sequences	152797
artificial_sequences	152837
artificial_sequences	153040
artificial_sequences	153506
artificial_sequences	153591
artificial_sequences	153592
artificial_sequences	153593
artificial_sequences	153594
artificial_sequences	153595
artificial_sequences	153596
artificial_sequences	153597
artificial_sequences	153941
artificial_sequences	153942
artificial_sequences	153944
artificial_sequences	153963
artificial_sequences	154051
artificial_sequences	154146
artificial_sequences	154534
artificial_sequences	155138
artificial_sequences	155139
artificial_sequences	155765
artificial_sequences	155767
artificial_sequences	155773
artificial_sequences	156490
artificial_sequences	156493
artificial_sequences	156762
artificial_sequences	156893
artificial_sequences	157152
artificial_sequences	157153
artificial_sequences	157154
artificial_sequences	157159
artificial_sequences	157290
artificial_sequences	157617
artificial_sequences	157618
artificial_sequences	157643
artificial_sequences	158319
artificial_sequences	158459
artificial_sequences	158460
artificial_sequences	158466
artificial_sequences	158467
artificial_sequences	159299
artificial_sequences	159300
artificial_sequences	159301
artificial_sequences	159302
artificial_sequences	159303
artificial_sequences	159304
artificial_sequences	159305
artificial_sequences	159649
artificial_sequences	159650
artificial_sequences	159742
artificial_sequences	159744
artificial_sequences	160263
artificial_sequences	160636
artificial_sequences	160651
artificial_sequences	160803
artificial_sequences	160966
artificial_sequences	160967
artificial_sequences	161236
artificial_sequences	161237
artificial_sequences	161238
artificial_sequences	161273
artificial_sequences	161364
artificial_sequences	161365
artificial_sequences	161366
artificial_sequences	161367
artificial_sequences	161553
artificial_sequences	161554
artificial_sequences	161555
artificial_sequences	161556
artificial_sequences	161557
artificial_sequences	161558
artificial_sequences	161559
artificial_sequences	161880
artificial_sequences	161881
artificial_sequences	161882
artificial_sequences	162323
artificial_sequences	162385
artificial_sequences	162540
artificial_sequences	162541
artificial_sequences	162542
artificial_sequences	162543
artificial_sequences	162544
artificial_sequences	162545
artificial_sequences	162546
artificial_sequences	162547
artificial_sequences	162548
artificial_sequences	162549
artificial_sequences	162550
artificial_sequences	163910
artificial_sequences	163911
artificial_sequences	163912
artificial_sequences	163913
artificial_sequences	163914
artificial_sequences	163915
artificial_sequences	163916
artificial_sequences	163917
artificial_sequences	163918
artificial_sequences	163919
artificial_sequences	164388
artificial_sequences	164389
artificial_sequences	164390
artificial_sequences	165843
artificial_sequences	165844
artificial_sequences	166237
artificial_sequences	166238
artificial_sequences	166239
artificial_sequences	166240
artificial_sequences	166241
artificial_sequences	166242
artificial_sequences	167047
artificial_sequences	167048
artificial_sequences	167049
artificial_sequences	167122
artificial_sequences	167123
artificial_sequences	167858
artificial_sequences	167859
artificial_sequences	167860
artificial_sequences	167861
artificial_sequences	167882
artificial_sequences	167883
artificial_sequences	168175
artificial_sequences	168688
artificial_sequences	168860
artificial_sequences	169035
artificial_sequences	169293
artificial_sequences	169757
artificial_sequences	169791
artificial_sequences	169792
artificial_sequences	170076
artificial_sequences	170491
artificial_sequences	170492
artificial_sequences	170493
